Var1,time,acc_x,acc_y,acc_z,pulse,eda
5751,57510,248.54,69.34,956.05,0.45,9.08
5752,57520,256.84,75.68,949.22,0.46,8.87
5753,57530,250.98,66.89,958.5,0.47,9.08
5754,57540,248.05,63.96,956.05,0.48,8.76
5755,57550,237.79,76.17,949.71,0.49,9.02
5756,57560,241.7,65.43,968.75,0.51,8.89
5757,57570,242.68,78.12,948.73,0.52,9.11
5758,57580,245.12,65.43,949.71,0.53,9.09
5759,57590,238.28,70.8,958.98,0.53,9.09
5760,57600,248.05,69.82,962.4,0.54,8.84
5761,57610,245.12,47.85,958.5,0.54,9.06
5762,57620,250.49,61.52,956.765423314456,0.53,8.76
5763,57630,237.3,63.48,960.94,0.53,8.93
5764,57640,248.54,64.45,947.75,0.52,8.86
5765,57650,257.81,59.57,952.15,0.52,9.08
5766,57660,246.09,64.94,958.5,0.51,8.87
5767,57670,250.98,68.36,955.57,0.49,9.07
5768,57680,247.07,63.48,962.4,0.48,8.9
5769,57690,246.58,63.48,958.5,0.48,9.06
5770,57700,241.21,69.34,959.96,0.46,8.86
5771,57710,248.54,58.59,960.45,0.46,9.08
5772,57720,241.7,52.25,958.5,0.45,8.94
5773,57730,251.95,56.15,950.2,0.45,8.88
5774,57740,250,63.96,965.33,0.44,9.02
5775,57750,246.58,62.99,954.1,0.44,8.86
5776,57760,245.12,58.59,947.75,0.44,8.89
5777,57770,245.61,67.38,959.96,0.43,8.89
5778,57780,236.33,71.78,950.2,0.43,8.62
5779,57790,232.91,60.06,961.91,0.43,9
5780,57800,249.51,51.27,952.64,0.43,8.71
5781,57810,249.02,60.55,956.767509240833,0.44,8.96
5782,57820,248.54,60.55,956.05,0.44,8.89
5783,57830,246.58,55.18,943.36,0.44,8.71
5784,57840,239.26,69.82,953.12,0.45,8.9
5785,57850,236.33,65.43,964.84,0.45,8.8
5786,57860,245.12,70.31,969.24,0.45,8.98
5787,57870,250.49,59.57,950.2,0.46,8.76
5788,57880,250,71.29,960.45,0.46,8.72
5789,57890,254.88,67.38,953.61,0.46,9
5790,57900,247.56,72.27,949.71,0.47,8.8
5791,57910,258.3,71.78,944.82,0.47,9.08
5792,57920,247.07,59.08,952.64,0.47,8.85
5793,57930,254.88,69.82,961.91,0.47,8.86
5794,57940,252.44,75.2,954.59,0.47,8.98
5795,57950,249.51,71.78,956.54,0.46,8.71
5796,57960,253.91,65.43,954.1,0.46,8.91
5797,57970,250.49,63.48,946.78,0.46,8.83
5798,57980,255.86,66.89,960.94,0.46,8.81
5799,57990,242.19,64.94,958.98,0.46,9.04
5800,58000,248.54,66.41,965.82,0.46,8.7
5801,58010,242.68,57.13,966.8,0.45,8.89
5802,58020,241.21,66.41,961.43,0.45,8.91
5803,58030,249.02,70.31,951.17,0.45,8.71
5804,58040,250.49,67.38,960.45,0.44,8.89
5805,58050,248.54,60.06,955.08,0.44,8.73
5806,58060,243.16,73.73,957.03,0.44,8.86
5807,58070,239.26,72.27,953.12,0.44,8.91
5808,58080,254.39,54.69,960.45,0.44,8.76
5809,58090,251.95,76.66,960.45,0.44,8.9
5810,58100,236.33,77.15,964.36,0.44,8.88
5811,58110,248.54,72.27,955.08,0.44,8.77
5812,58120,255.37,64.94,958.98,0.44,8.83
5813,58130,245.61,70.31,955.08,0.44,8.88
5814,58140,248.54,76.66,950.2,0.44,8.72
5815,58150,248.54,62.99,946.29,0.44,9
5816,58160,253.42,66.41,945.8,0.44,8.86
5817,58170,249.51,60.06,956.54,0.44,8.69
5818,58180,250.98,73.73,958.98,0.44,8.78
5819,58190,249.51,75.68,963.38,0.44,8.82
5820,58200,253.42,59.08,963.87,0.44,8.81
5821,58210,239.75,62.01,960.94,0.44,8.69
5822,58220,248.54,63.96,957.03,0.45,8.79
5823,58230,247.07,69.82,959.96,0.45,8.89
5824,58240,241.21,75.2,967.77,0.45,8.71
5825,58250,244.14,65.92,956.54,0.47,8.78
5826,58260,249.51,69.34,954.59,0.47,8.85
5827,58270,240.72,62.01,954.59,0.48,8.71
5828,58280,255.86,68.85,963.38,0.5,8.69
5829,58290,247.56,66.89,956.05,0.5,8.2
5830,58300,233.89,67.38,966.8,0.51,8.82
5831,58310,237.3,66.89,942.38,0.52,8.73
5832,58320,253.42,62.01,964.84,0.53,8.91
5833,58330,240.72,65.92,960.94,0.53,8.82
5834,58340,247.07,63.96,950.68,0.53,8.62
5835,58350,249.51,71.78,964.36,0.53,9
5836,58360,245.12,64.45,947.75,0.52,8.9
5837,58370,246.09,57.62,959.96,0.51,8.74
5838,58380,252.44,63.48,957.52,0.5,8.67
5839,58390,250.49,66.41,954.1,0.49,8.98
5840,58400,267.09,69.82,955.08,0.49,8.82
5841,58410,239.26,68.85,952.15,0.48,8.81
5842,58420,250,82.03,962.4,0.47,8.64
5843,58430,243.16,70.8,950.68,0.45,8.9
5844,58440,243.65,69.34,956.54,0.45,8.84
5845,58450,243.16,71.29,947.27,0.44,8.59
5846,58460,259.28,62.01,951.66,0.44,8.81
5847,58470,245.61,66.89,965.33,0.44,8.87
5848,58480,266.6,70.8,958.01,0.43,8.69
5849,58490,236.82,68.85,947.27,0.43,8.69
5850,58500,250,82.03,968.26,0.43,8.8
5851,58510,249.51,63.48,953.61,0.42,8.89
5852,58520,243.16,64.94,956.54,0.43,8.7
5853,58530,233.89,53.22,955.08,0.43,8.83
5854,58540,247.07,73.73,949.22,0.43,8.9
5855,58550,254.88,62.5,957.03,0.43,8.72
5856,58560,262.21,68.36,944.82,0.44,8.65
5857,58570,247.56,75.68,958.5,0.44,8.9
5858,58580,252.44,63.96,968.26,0.45,8.88
5859,58590,252.93,67.38,950.2,0.45,8.64
5860,58600,249.02,60.06,951.66,0.45,8.78
5861,58610,247.56,70.8,952.64,0.46,8.89
5862,58620,234.86,59.08,954.1,0.46,8.59
5863,58630,257.81,58.11,947.27,0.46,8.63
5864,58640,244.63,63.96,959.47,0.46,8.78
5865,58650,253.91,66.41,957.03,0.46,8.9
5866,58660,252.93,61.04,941.89,0.46,8.95
5867,58670,248.05,54.2,944.34,0.46,8.66
5868,58680,251.95,65.43,945.31,0.46,8.88
5869,58690,243.16,67.87,962.89,0.46,8.81
5870,58700,243.65,68.36,950.68,0.45,8.64
5871,58710,249.51,64.94,958.98,0.45,8.69
5872,58720,247.56,67.87,956.05,0.45,8.8
5873,58730,252.44,65.43,950.2,0.44,8.56
5874,58740,251.46,62.99,962.4,0.44,8.73
5875,58750,243.65,65.43,954.59,0.44,8.87
5876,58760,235.35,64.45,962.89,0.44,8.82
5877,58770,237.3,61.52,959.47,0.44,8.78
5878,58780,256.35,80.57,965.33,0.44,8.61
5879,58790,227.05,68.85,959.96,0.44,8.84
5880,58800,255.37,66.41,953.61,0.44,8.89
5881,58810,241.21,62.01,966.31,0.44,8.8
5882,58820,244.63,60.06,958.5,0.44,8.71
5883,58830,248.54,65.43,949.22,0.44,8.8
5884,58840,253.42,68.36,958.5,0.44,8.72
5885,58850,228.52,64.94,970.7,0.44,8.7
5886,58860,262.21,61.04,958.5,0.44,8.59
5887,58870,247.07,64.94,949.22,0.44,8.82
5888,58880,242.68,57.62,951.17,0.44,8.78
5889,58890,261.72,59.57,945.8,0.44,8.67
5890,58900,244.14,65.43,956.05,0.44,8.62
5891,58910,260.25,64.45,954.1,0.43,8.91
5892,58920,250.98,60.55,948.24,0.43,8.7
5893,58930,245.61,63.96,956.54,0.44,8.69
5894,58940,257.32,62.99,950.68,0.43,8.69
5895,58950,238.77,68.36,953.61,0.43,8.59
5896,58960,239.75,65.92,951.66,0.44,8.8
5897,58970,234.37,62.5,959.47,0.44,8.75
5898,58980,244.14,74.22,968.26,0.45,8.53
5899,58990,244.14,77.15,954.1,0.46,8.64
5900,59000,240.72,63.48,964.36,0.47,8.68
5901,59010,235.35,76.17,953.12,0.48,8.77
5902,59020,245.61,52.25,955.57,0.49,8.75
5903,59030,253.91,54.69,953.61,0.5,8.62
5904,59040,251.46,57.62,952.15,0.51,8.56
5905,59050,249.02,52.73,958.5,0.52,8.83
5906,59060,243.16,83.01,957.52,0.53,8.77
5907,59070,235.35,78.12,965.33,0.53,8.61
5908,59080,259.28,72.27,958.5,0.53,8.66
5909,59090,244.63,55.66,964.84,0.53,8.67
5910,59100,244.63,62.01,953.61,0.53,8.79
5911,59110,246.58,80.57,954.1,0.52,8.68
5912,59120,248.54,64.45,961.91,0.52,8.64
5913,59130,254.88,62.99,963.38,0.5,8.89
5914,59140,247.07,56.15,958.5,0.49,8.78
5915,59150,259.28,63.96,953.12,0.48,9.05
5916,59160,254.39,63.96,952.15,0.47,8.59
5917,59170,242.19,62.99,951.66,0.46,8.7
5918,59180,240.23,58.59,960.45,0.45,8.84
5919,59190,252.93,67.87,957.03,0.44,8.34
5920,59200,253.42,68.36,963.87,0.43,8.67
5921,59210,247.07,64.45,964.84,0.42,8.66
5922,59220,242.68,66.41,955.08,0.43,8.77
5923,59230,243.65,57.13,962.4,0.42,8.5
5924,59240,248.54,62.5,953.12,0.42,8.5
5925,59250,246.09,64.94,957.52,0.42,8.56
5926,59260,251.95,69.82,950.2,0.42,8.71
5927,59270,250.98,64.45,964.36,0.42,8.61
5928,59280,252.44,69.34,947.27,0.42,8.69
5929,59290,236.33,59.57,947.27,0.43,8.8
5930,59300,244.63,72.27,957.03,0.43,8.7
5931,59310,233.4,67.38,958.98,0.44,8.54
5932,59320,239.26,64.94,950.2,0.44,8.73
5933,59330,252.93,59.57,954.59,0.45,8.78
5934,59340,255.37,65.92,956.05,0.45,8.5
5935,59350,252.44,62.99,958.5,0.45,8.8
5936,59360,245.61,66.89,940.43,0.46,8.72
5937,59370,251.46,74.71,957.03,0.46,8.5
5938,59380,242.68,61.52,957.52,0.46,8.79
5939,59390,233.4,57.62,948.73,0.46,8.77
5940,59400,250.98,66.89,955.57,0.46,8.59
5941,59410,252.44,71.78,955.57,0.45,8.75
5942,59420,244.14,66.89,950.2,0.45,8.8
5943,59430,251.95,65.43,952.15,0.45,8.56
5944,59440,249.02,58.11,955.08,0.45,8.78
5945,59450,239.26,63.48,962.4,0.45,8.58
5946,59460,241.7,69.34,963.38,0.45,8.52
5947,59470,261.23,58.59,966.31,0.44,8.76
5948,59480,239.75,80.57,956.54,0.44,8.59
5949,59490,242.68,59.57,954.1,0.44,8.8
5950,59500,233.89,74.22,948.24,0.44,8.6
5951,59510,253.42,42.48,955.08,0.44,8.64
5952,59520,243.16,70.31,956.05,0.44,9.28
5953,59530,260.25,60.55,969.24,0.44,8.5
5954,59540,245.61,71.78,965.33,0.43,8.75
5955,59550,251.46,69.34,955.08,0.44,8.65
5956,59560,235.35,71.29,948.73,0.43,8.59
5957,59570,253.91,68.85,947.27,0.43,8.71
5958,59580,256.35,62.99,955.08,0.44,8.54
5959,59590,246.09,70.31,952.64,0.44,8.56
5960,59600,233.4,70.8,955.08,0.44,8.78
5961,59610,242.19,68.36,967.77,0.44,8.59
5962,59620,249.51,55.66,966.31,0.44,8.63
5963,59630,247.56,72.27,962.4,0.43,8.72
5964,59640,249.02,65.43,956.05,0.42,8.56
5965,59650,250.98,63.96,949.71,0.44,8.71
5966,59660,259.28,67.38,948.24,0.43,8.67
5967,59670,251.46,64.94,950.2,0.43,8.44
5968,59680,263.67,67.38,951.66,0.44,8.7
5969,59690,250,60.55,949.71,0.43,8.48
5970,59700,251.95,65.92,958.01,0.43,8.66
5971,59710,250,71.29,958.01,0.44,8.65
5972,59720,249.02,69.82,971.19,0.44,8.53
5973,59730,254.88,80.57,950.2,0.44,8.65
5974,59740,249.51,71.29,947.75,0.45,8.5
5975,59750,249.51,68.36,955.57,0.46,8.73
5976,59760,250,72.75,962.4,0.47,8.49
5977,59770,250,62.5,956.54,0.49,8.7
5978,59780,250.49,71.29,955.08,0.5,8.59
5979,59790,240.72,60.06,943.85,0.51,8.62
5980,59800,237.79,65.43,969.24,0.52,8.78
5981,59810,246.58,64.94,954.1,0.52,8.51
5982,59820,247.07,69.82,961.91,0.53,8.66
5983,59830,242.68,65.43,953.61,0.53,8.69
5984,59840,243.65,64.45,955.57,0.53,8.39
5985,59850,257.32,63.96,946.29,0.52,8.7
5986,59860,250.49,69.82,957.03,0.52,8.57
5987,59870,242.68,81.05,950.2,0.51,8.65
5988,59880,244.14,78.12,957.03,0.5,8.7
5989,59890,243.65,65.43,962.89,0.49,8.6
5990,59900,242.68,74.22,962.89,0.48,8.73
5991,59910,237.79,63.96,957.52,0.47,8.56
5992,59920,238.28,55.18,948.24,0.46,8.67
5993,59930,241.21,70.31,959.47,0.45,8.5
5994,59940,256.84,69.82,957.52,0.44,8.7
5995,59950,255.86,59.57,962.89,0.44,8.73
5996,59960,257.32,73.24,964.36,0.43,8.55
5997,59970,243.16,57.62,947.75,0.43,8.71
5998,59980,250.49,64.45,948.73,0.42,8.5
5999,59990,238.77,72.27,952.15,0.42,8.59
6000,60000,244.14,66.89,958.98,0.41,8.74
6001,60010,252.44,71.29,964.36,0.41,8.5
6002,60020,245.61,58.59,955.57,0.42,8.73
6003,60030,248.54,81.05,956.05,0.41,8.73
6004,60040,246.58,67.38,958.98,0.42,8.59
6005,60050,247.07,56.64,952.15,0.42,8.69
6006,60060,257.81,62.99,952.15,0.42,8.6
6007,60070,245.12,62.5,949.71,0.43,8.69
6008,60080,247.56,62.5,955.08,0.44,8.69
6009,60090,250,69.34,948.73,0.44,8.39
6010,60100,240.23,54.69,952.64,0.44,8.69
6011,60110,261.23,61.04,956.54,0.45,8.47
6012,60120,244.14,70.8,960.94,0.45,8.47
6013,60130,250.98,68.85,955.08,0.45,8.68
6014,60140,250.49,71.78,963.38,0.46,8.51
6015,60150,252.44,70.31,961.43,0.46,8.71
6016,60160,246.09,68.85,955.57,0.45,8.73
6017,60170,243.65,60.06,949.71,0.46,8.47
6018,60180,247.56,73.24,950.68,0.46,8.69
6019,60190,248.05,62.01,962.89,0.45,8.48
6020,60200,263.18,55.66,957.03,0.45,8.61
6021,60210,247.07,69.82,957.52,0.45,8.73
6022,60220,240.23,70.8,952.64,0.44,8.49
6023,60230,242.68,56.15,946.78,0.44,8.69
6024,60240,250.98,66.41,959.47,0.44,8.67
6025,60250,251.95,62.5,964.84,0.43,8.37
6026,60260,247.56,70.8,962.89,0.43,8.56
6027,60270,247.07,60.55,962.4,0.43,8.46
6028,60280,262.7,64.45,952.15,0.43,8.69
6029,60290,254.39,48.83,961.43,0.43,8.7
6030,60300,250.98,67.38,947.75,0.43,8.51
6031,60310,244.63,59.08,959.47,0.43,8.76
6032,60320,245.61,70.8,967.77,0.43,8.5
6033,60330,234.37,70.31,949.71,0.43,8.44
6034,60340,253.42,72.27,956.05,0.43,8.62
6035,60350,246.58,69.82,952.64,0.43,8.6
6036,60360,240.72,66.89,963.38,0.43,8.5
6037,60370,252.44,62.99,967.77,0.43,8.78
6038,60380,254.88,66.41,949.22,0.43,8.68
6039,60390,252.93,70.31,955.57,0.43,8.41
6040,60400,256.35,66.89,957.52,0.43,8.75
6041,60410,255.37,60.06,955.08,0.43,8.51
6042,60420,264.16,62.5,958.5,0.43,8.53
6043,60430,249.02,65.43,949.71,0.43,8.62
6044,60440,247.07,66.41,962.4,0.43,8.68
6045,60450,261.72,75.68,954.59,0.43,8.56
6046,60460,246.58,81.54,952.15,0.44,8.51
6047,60470,255.37,73.73,961.43,0.44,8.69
6048,60480,258.79,59.57,949.22,0.45,8.63
6049,60490,241.21,56.64,961.43,0.46,8.58
6050,60500,251.46,54.2,956.54,0.47,8.47
6051,60510,258.79,68.85,953.12,0.48,8.68
6052,60520,251.46,60.06,955.57,0.49,8.63
6053,60530,246.58,59.08,961.43,0.5,8.48
6054,60540,251.46,64.94,955.57,0.51,8.58
6055,60550,250,56.64,960.94,0.52,8.65
6056,60560,253.42,64.94,955.57,0.52,8.58
6057,60570,256.84,71.29,950.2,0.52,8.63
6058,60580,247.07,69.34,951.17,0.52,8.69
6059,60590,248.54,67.87,952.15,0.52,8.5
6060,60600,243.16,62.5,957.03,0.51,8.69
6061,60610,256.84,61.52,965.82,0.51,8.69
6062,60620,250.98,59.08,952.64,0.5,8.46
6063,60630,241.21,64.94,954.59,0.49,8.54
6064,60640,248.05,64.45,954.1,0.49,8.56
6065,60650,244.14,62.01,950.2,0.47,8.51
6066,60660,238.28,70.8,948.73,0.46,8.58
6067,60670,246.09,62.5,957.03,0.46,8.65
6068,60680,260.25,62.01,958.5,0.44,8.32
6069,60690,250.98,60.55,952.15,0.44,8.48
6070,60700,258.79,72.75,955.57,0.43,8.65
6071,60710,256.84,72.75,943.36,0.42,8.53
6072,60720,259.28,70.31,954.59,0.42,8.5
6073,60730,248.05,60.55,956.05,0.41,8.7
6074,60740,254.39,71.78,967.77,0.41,8.62
6075,60750,246.58,55.18,953.61,0.41,8.62
6076,60760,240.23,70.8,957.03,0.41,8.5
6077,60770,255.86,59.08,956.54,0.42,8.41
6078,60780,253.42,70.8,947.27,0.41,8.59
6079,60790,247.07,69.34,958.5,0.42,8.6
6080,60800,259.77,71.78,952.15,0.43,8.46
6081,60810,244.63,68.85,964.84,0.43,8.73
6082,60820,254.88,61.52,955.57,0.44,8.69
6083,60830,249.51,61.04,958.01,0.44,8.57
6084,60840,255.86,72.27,950.2,0.44,8.49
6085,60850,239.75,60.06,954.1,0.45,8.5
6086,60860,238.28,57.13,951.66,0.45,8.6
6087,60870,251.46,64.94,956.05,0.45,8.59
6088,60880,238.28,68.85,959.47,0.45,8.41
6089,60890,241.7,61.52,962.4,0.46,8.46
6090,60900,250.49,77.15,959.96,0.45,8.49
6091,60910,243.16,63.48,960.45,0.46,8.5
6092,60920,256.35,72.75,958.01,0.46,8.6
6093,60930,242.68,59.57,953.12,0.45,8.3
6094,60940,242.19,68.85,958.5,0.45,8.56
6095,60950,256.35,70.31,947.75,0.45,8.47
6096,60960,238.77,69.34,951.66,0.45,8.49
6097,60970,261.23,62.5,959.47,0.44,8.69
6098,60980,250.98,80.57,969.73,0.44,8.79
6099,60990,241.21,69.82,957.52,0.43,8.5
6100,61000,249.02,72.27,957.52,0.43,8.49
6101,61010,254.39,70.31,961.43,0.44,8.46
6102,61020,256.35,67.87,958.5,0.43,8.56
6103,61030,246.58,62.99,946.78,0.42,8.7
6104,61040,246.58,75.68,956.05,0.42,8.51
6105,61050,241.7,71.78,954.1,0.42,8.41
6106,61060,253.42,68.85,950.68,0.42,8.58
6107,61070,247.56,59.08,956.54,0.42,8.69
6108,61080,247.07,57.62,956.54,0.43,8.67
6109,61090,254.39,61.04,949.71,0.42,8.66
6110,61100,256.35,64.94,948.24,0.43,8.56
6111,61110,259.28,75.68,963.38,0.43,8.36
6112,61120,250,63.96,954.59,0.43,8.65
6113,61130,235.35,61.52,950.68,0.43,8.7
6114,61140,251.46,54.2,948.24,0.43,8.51
6115,61150,247.07,55.18,964.36,0.43,8.38
6116,61160,249.02,64.94,949.22,0.43,8.51
6117,61170,253.91,80.57,958.5,0.44,8.5
6118,61180,250.98,69.34,955.57,0.44,8.65
6119,61190,230.96,81.05,952.15,0.45,8.38
6120,61200,247.07,66.89,963.38,0.46,8.57
6121,61210,250,63.96,958.01,0.46,8.67
6122,61220,251.95,75.2,952.15,0.47,8.47
6123,61230,247.07,70.31,956.05,0.49,8.51
6124,61240,255.86,59.08,953.61,0.5,8.78
6125,61250,262.21,63.96,948.73,0.51,8.58
6126,61260,249.51,57.13,952.15,0.52,8.5
6127,61270,245.61,61.04,951.66,0.52,8.46
6128,61280,251.46,60.55,959.47,0.52,8.61
6129,61290,239.26,67.38,952.64,0.52,8.51
6130,61300,246.09,63.96,956.54,0.52,8.58
6131,61310,247.07,62.5,947.27,0.51,8.6
6132,61320,251.46,61.52,946.78,0.5,8.5
6133,61330,252.44,63.96,954.59,0.49,8.47
6134,61340,245.61,60.06,961.43,0.48,8.72
6135,61350,253.42,74.22,970.21,0.47,8.48
6136,61360,244.14,71.78,961.91,0.46,8.67
6137,61370,249.51,69.34,958.01,0.44,8.56
6138,61380,242.68,79.1,966.31,0.44,8.56
6139,61390,262.21,57.62,946.29,0.43,8.44
6140,61400,243.65,74.71,954.1,0.42,8.68
6141,61410,254.88,65.92,953.61,0.42,8.32
6142,61420,249.02,74.22,963.87,0.41,8.59
6143,61430,261.72,57.13,958.98,0.41,8.37
6144,61440,251.46,73.24,953.12,0.4,8.58
6145,61450,255.86,71.29,952.15,0.41,8.5
6146,61460,258.3,70.8,960.94,0.4,8.53
6147,61470,246.58,74.71,957.52,0.4,8.54
6148,61480,237.3,67.87,943.85,0.41,8.44
6149,61490,250.98,57.62,953.12,0.41,8.64
6150,61500,258.79,70.8,958.98,0.41,8.34
6151,61510,245.12,62.99,958.5,0.42,8.69
6152,61520,250.98,66.89,956.05,0.43,8.53
6153,61530,252.44,74.22,946.29,0.43,8.51
6154,61540,248.05,66.41,947.27,0.44,8.59
6155,61550,245.12,66.41,973.63,0.44,8.4
6156,61560,240.72,62.01,959.96,0.44,8.66
6157,61570,233.4,70.8,945.31,0.45,8.4
6158,61580,252.93,69.82,952.15,0.45,8.65
6159,61590,261.23,66.41,951.17,0.45,8.45
6160,61600,253.42,74.71,950.68,0.45,8.61
6161,61610,257.32,59.57,958.98,0.45,8.44
6162,61620,250.49,54.69,969.73,0.44,8.58
6163,61630,254.88,65.43,958.01,0.44,8.5
6164,61640,242.19,72.27,952.15,0.44,8.33
6165,61650,239.26,68.36,947.27,0.43,8.6
6166,61660,245.61,65.92,957.52,0.43,8.46
6167,61670,249.02,74.22,951.66,0.43,8.59
6168,61680,244.14,67.87,955.08,0.43,8.5
6169,61690,252.93,69.34,962.89,0.42,8.69
6170,61700,243.65,56.15,955.08,0.43,8.5
6171,61710,248.05,58.59,964.36,0.42,8.83
6172,61720,248.54,79.59,957.52,0.42,8.5
6173,61730,244.14,51.76,966.8,0.42,8.62
6174,61740,256.35,69.34,950.68,0.41,8.56
6175,61750,249.51,78.12,971.19,0.42,8.6
6176,61760,249.02,67.38,953.61,0.42,8.45
6177,61770,256.35,59.57,961.43,0.42,8.56
6178,61780,249.51,67.87,948.73,0.42,8.6
6179,61790,250.49,58.11,947.27,0.43,8.41
6180,61800,249.02,66.41,950.68,0.42,8.54
6181,61810,244.14,66.89,951.66,0.43,8.58
6182,61820,242.19,65.43,955.57,0.43,8.56
6183,61830,232.42,68.85,957.03,0.43,8.39
6184,61840,241.21,58.11,955.57,0.43,8.59
6185,61850,249.02,68.36,960.94,0.43,8.39
6186,61860,253.91,69.34,945.31,0.43,8.65
6187,61870,245.61,70.31,962.4,0.43,8.44
6188,61880,253.42,62.01,947.75,0.44,8.67
6189,61890,250.49,69.82,948.24,0.44,8.44
6190,61900,247.07,68.36,963.38,0.44,8.69
6191,61910,243.65,73.73,950.2,0.45,8.53
6192,61920,240.72,64.45,950.68,0.47,8.5
6193,61930,258.79,55.18,944.34,0.47,8.63
6194,61940,247.56,55.66,950.2,0.49,8.5
6195,61950,254.39,70.31,962.89,0.5,8.66
6196,61960,246.58,60.06,958.5,0.51,8.41
6197,61970,239.26,82.03,968.26,0.52,8.68
6198,61980,244.14,75.68,958.5,0.52,8.59
6199,61990,244.14,56.15,964.36,0.52,8.39
6200,62000,252.44,71.29,966.31,0.52,8.5
6201,62010,249.51,59.57,963.38,0.52,8.4
6202,62020,258.79,45.9,960.94,0.51,8.68
6203,62030,252.44,67.38,948.24,0.5,8.45
6204,62040,246.09,67.87,951.17,0.49,8.41
6205,62050,248.54,70.31,948.73,0.47,8.68
6206,62060,254.39,65.92,966.31,0.46,8.47
6207,62070,238.77,75.2,951.17,0.45,8.6
6208,62080,247.07,59.57,958.01,0.44,8.53
6209,62090,259.77,73.73,961.43,0.43,8.69
6210,62100,231.45,73.73,956.05,0.43,8.44
6211,62110,245.12,61.52,955.57,0.42,8.5
6212,62120,252.44,62.5,948.24,0.41,8.44
6213,62130,251.95,68.85,959.96,0.41,8.58
6214,62140,254.39,67.87,966.31,0.4,8.56
6215,62150,234.86,67.38,961.43,0.4,8.39
6216,62160,239.75,62.01,956.54,0.4,8.59
6217,62170,246.09,71.78,954.1,0.4,8.54
6218,62180,248.54,68.36,955.08,0.4,8.42
6219,62190,256.84,69.34,955.57,0.4,8.27
6220,62200,259.28,64.45,948.24,0.41,8.6
6221,62210,239.26,62.5,953.61,0.41,8.43
6222,62220,250.49,70.31,956.05,0.41,8.52
6223,62230,250.49,68.36,957.52,0.42,8.62
6224,62240,260.74,70.8,955.57,0.42,8.58
6225,62250,250.49,64.94,957.03,0.43,8.5
6226,62260,242.68,61.52,947.75,0.43,8.51
6227,62270,256.35,68.36,953.61,0.43,8.71
6228,62280,245.12,71.29,963.38,0.44,8.48
6229,62290,260.25,62.99,956.54,0.44,8.58
6230,62300,247.07,70.8,969.73,0.44,8.51
6231,62310,249.51,69.34,956.54,0.44,8.61
6232,62320,255.37,67.38,951.17,0.44,8.4
6233,62330,256.84,71.78,965.82,0.43,8.56
6234,62340,245.12,65.92,949.71,0.43,8.44
6235,62350,257.32,77.15,960.45,0.43,8.58
6236,62360,249.02,52.73,953.12,0.43,8.33
6237,62370,245.61,75.2,947.75,0.43,8.48
6238,62380,244.63,76.66,966.8,0.43,8.55
6239,62390,249.02,73.24,956.54,0.42,8.4
6240,62400,234.86,76.66,960.45,0.42,8.54
6241,62410,245.61,63.96,958.5,0.42,8.45
6242,62420,239.75,71.29,964.84,0.42,8.65
6243,62430,242.19,59.08,962.4,0.41,8.4
6244,62440,243.16,58.59,958.98,0.41,8.69
6245,62450,243.65,55.18,949.71,0.42,8.42
6246,62460,250.49,68.36,951.66,0.41,8.56
6247,62470,248.05,51.76,958.98,0.41,8.39
6248,62480,250.49,63.48,960.94,0.42,8.58
6249,62490,246.09,55.18,946.29,0.41,8.5
6250,62500,243.16,62.5,963.87,0.41,8.53
6251,62510,245.61,79.59,957.52,0.42,8.42
6252,62520,234.86,62.5,954.59,0.42,8.51
6253,62530,251.95,53.22,972.66,0.42,8.67
6254,62540,255.86,59.57,954.1,0.42,8.44
6255,62550,246.09,65.43,958.01,0.42,8.47
6256,62560,260.25,62.99,944.34,0.42,8.5
6257,62570,253.42,61.04,956.05,0.43,8.61
6258,62580,243.65,53.22,942.38,0.42,8.48
6259,62590,235.84,64.94,960.45,0.43,8.59
6260,62600,248.54,67.38,964.36,0.43,8.47
6261,62610,241.7,59.57,968.26,0.43,8.55
6262,62620,243.65,66.89,956.54,0.44,8.55
6263,62630,246.09,74.71,950.2,0.45,8.58
6264,62640,236.82,56.15,957.03,0.45,8.44
6265,62650,248.54,64.94,953.61,0.47,8.62
6266,62660,253.42,69.34,962.4,0.48,8.4
6267,62670,248.54,73.24,956.05,0.49,8.5
6268,62680,254.88,65.92,953.61,0.5,8.46
6269,62690,247.07,75.2,952.15,0.51,8.55
6270,62700,246.09,61.04,963.38,0.51,8.5
6271,62710,249.51,71.78,961.91,0.52,8.5
6272,62720,248.54,67.38,957.52,0.52,8.53
6273,62730,263.18,51.76,950.2,0.51,8.6
6274,62740,256.84,59.08,956.54,0.5,8.45
6275,62750,248.05,63.48,952.15,0.49,8.64
6276,62760,247.07,64.45,958.5,0.49,8.59
6277,62770,246.58,58.11,960.94,0.47,8.56
6278,62780,246.58,68.36,944.34,0.46,8.45
6279,62790,254.39,55.66,955.57,0.46,8.6
6280,62800,251.95,76.17,947.27,0.44,8.54
6281,62810,240.23,76.17,951.17,0.43,8.44
6282,62820,236.33,60.06,949.22,0.43,8.61
6283,62830,250.98,67.38,950.68,0.41,8.48
6284,62840,246.09,62.99,962.4,0.41,8.44
6285,62850,245.61,68.85,957.03,0.41,8.46
6286,62860,246.09,67.38,959.96,0.4,8.59
6287,62870,252.44,62.99,962.4,0.4,8.43
6288,62880,252.93,77.64,951.66,0.4,8.67
